mint,name,symbol,price_usd,price_native,fdv,market_cap,liquidity_usd,liquidity_base,liquidity_quote,volume_5m,volume_1h,volume_6h,volume_24h,txns_5m_buys,txns_5m_sells,txns_1h_buys,txns_1h_sells,txns_6h_buys,txns_6h_sells,txns_24h_buys,txns_24h_sells,price_change_5m,price_change_1h,price_change_6h,price_change_24h,dex_id,pair_address,pair_created_at,pair_age_hours,has_website,has_twitter,has_telegram,has_discord,social_count,mint_authority_exists,freeze_authority_exists,supply,decimals,buy_sell_ratio_1h,buy_sell_ratio_24h,liquidity_to_mcap_ratio,volume_to_liquidity_ratio,txns_total_24h,parsed_at,is_rug,rug_signal
DRQC8PPaiJ4vSRsSx14pM3TuuY5kbNjeqPSxP53mpump,KAIROS,KAIROS,0.000002257,0.00000002795,2257.97,2257.97,0.0,0,0,5699.24,5699.24,5699.24,5699.24,31,49,31,49,31,49,31,49,-26.23,-26.23,-26.23,-26.23,pumpfun,E5Snow3fE5oCev3WxNWa8Xhz9nnsYr88iuCydb4ysAjx,1774955751000,0.1,0,0,0,0,0,0,0,1000000000000000,6,0.633,0.633,0.0,0,80,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
EfmEiPTCdszfx4T241jhvqdPenvRk7MBBacWeM6Mpump,张雪机车,ZXMOTO,0.000004863,0.00000006022,4863.01,4863.01,0.0,0,0,0,177.72,1320.26,8271.09,0,0,0,2,10,32,103,102,0,-9.35,-14.37,0.99,pumpfun,6p2G7b4YUCGbWRFKKTyjEXw3X1LeDcXQ8BY9pV9ZXoaJ,1774773296000,50.8,0,0,0,0,0,0,0,999999999999999,6,0.0,1.01,0.0,0,205,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
FyeQJRuF8Qz2S7Bce777EgSmg7C5cbmUGKbM6H1Mpump,April Fools Day 2026 Coin,HAHA,0.000002258,0.00000002796,2258.99,2258.99,0.0,0,0,0.39,0.39,0.39,0.39,1,0,1,0,1,0,1,0,0,0,0,0,pumpfun,GybaT47y1gdhD2ekm3Cg5xSMVmzrbwuKpaw4Q1zyMg5c,1774955783000,0.1,0,0,0,0,0,0,0,1000000000000000,6,1.0,1.0,0.0,0,1,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
9EkkUMsMh3wv8LER9pB9qwVhDA9VuWDCcUwsZjvMpump,Pirates Gold,PGG,0.000004500,0.00000005586,4500.88,4500.88,0.0,0,0,0,0,2507.82,6092.35,0,0,0,0,8,13,79,32,0,0,-45.8,80.83,pumpfun,3wYX6rvvnxB41cwXER7cZrBpACpLcGKSBguctP5eRmCQ,1774905426000,14.1,0,0,0,0,0,0,0,1000000000000000,6,0.0,2.469,0.0,0,111,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
6ypA337BbsJG33yoBUsLXvt9c4PH6QJ7EhAvhiBmpump,Space X IPO,SPCX,0.000005543,0.00000006856,5543.61,5543.61,0.0,0,0,0,334.33,491.78,3244.89,0,0,1,2,1,4,17,17,0,-6.7,-14.43,-7.95,pumpfun,73M87739gZwbvTaAYCSJz5LFwwwCPz1E3pE8LSwFPUeB,1774647171000,85.8,0,0,0,0,0,0,0,1000000000000000,6,0.5,1.0,0.0,0,34,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
DrSrJ4C5M1m3VQeasKAWBZo1QvcXdib4QLhYXesmpump,Trump Gas Reserve,TGR,0.000005970,0.00000007394,5970.53,5970.53,0.0,0,0,0,86.86,215.58,2201.89,0,0,1,0,1,1,21,10,0,1.66,-5.07,49.54,pumpfun,At6Cv2r2dTgfAG1Xs63Fq232YrAtihdwQoBbE8XP9nR6,1774325013000,175.3,0,0,0,0,0,0,0,1000000000000000,6,1.0,2.1,0.0,0,31,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
6v8bU9QxRsXFLCJTJjHpGo5SAZo85dTXMz4yifzMpump,MISAKI,御先,0.000007027,0.00000008513,7027.88,7027.88,0.0,0,0,0,0,84.66,174.9,0,0,0,0,1,2,4,3,0,0,-3.03,-7.86,pumpfun,EaMm3emRSqmpHVkTAvwGcB5BJnryEZufFQfg5PJXCCHu,1773997635000,266.3,0,1,0,0,1,0,0,995399998999806,6,0.0,1.333,0.0,0,7,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
2FXRsUJpVzMLToHh46XGn75woGPVgva5DiX2KrgNpump,420GREM,420GREM,0.00001996,0.0000002472,19965.75,19965.75,0.0,0,0,626.04,4460.22,4460.22,4460.22,290,3,711,17,711,17,711,17,20.16,719,719,719,pumpfun,FuajTqHX2gVJCxYKassagfDvtCfoKqc1fzzoyAkyFkPr,1774955041000,0.3,0,0,0,0,0,0,0,1000000000000000,6,41.824,41.824,0.0,0,728,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
nEvqu2aJXrbyywYd8LDDYHP7fdPMoe7V9wfwzCnpump,克隆猪,LXRα,0.000004133,0.00000005118,4133.58,4133.58,0.0,0,0,112.54,4044.77,62243.69,62243.69,2,0,51,50,852,735,852,735,7.45,-6.8,50.07,50.07,pumpfun,4LkKhDcy8LJ3MiqRZhNwcYzrBrGH8SVG9A2GM8nwyDsS,1774950805000,1.5,0,0,0,0,0,0,0,1000000000000000,6,1.02,1.159,0.0,0,1587,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
77vU6GJYhxSTRoctv8azRMhELHaAneeUcRuN9WsNpump,Titan,TITAN,0.000007636,0.00000009462,7636.16,7636.16,0.0,0,0,0,470.63,3013.02,60293.88,0,0,0,6,18,23,704,509,0,-18.2,-52.47,74.5,pumpfun,CJUQYJzeFSzkvdd1d4QrjNZsFncgjCWamc79EBbYrQht,1774869180000,24.2,1,1,1,0,3,0,0,999999999999999,6,0.0,1.383,0.0,0,1213,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
7hSXGB9oVbauiQ4WMhrixyGfba9X5AnF53pur79Npump,Omega Universe,OMEGA,0.000005625,0.00000006992,5625.52,5625.52,0.0,0,0,0,782.05,4480,61063.16,0,0,9,9,64,60,1157,807,0,-10.72,12.68,121,pumpfun,7HHQD8XTCt4mBtunnsQTrxYpy4NiucwSwoV3kYzFCZMR,1774928670000,7.6,1,1,0,0,2,0,0,999999857378548,6,1.0,1.434,0.0,0,1964,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
EUeGMEmVBhK3kzAGfjZRb1Zyidq4z2DXszvhTcpNpump,K-Pop Demon Hunters Meal,MCBATTLE,0.00001483,0.0000001841,14833.15,14833.15,0.0,0,0,9.59,450.82,6771.59,8448.04,0,1,4,5,63,48,94,66,-0.04,-3.69,-3.71,9.99,pumpfun,Az6v8TuGZLF1vsC7WeYvscpdP6ZQv9uMgVyREndSqQFo,1774425549000,147.4,0,1,0,0,1,0,0,999963965968964,6,0.8,1.424,0.0,0,160,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
3dQCrf78XtEduM2HTN13CwTmxAoRvZaEchss1pwnpump,Kansas Bar Girl,Journey,0.000003570,0.00000004439,3570.87,3570.87,0.0,0,0,0,174.23,2085.35,93353.97,0,0,0,7,36,55,1009,828,0,-10.89,-31.7,-44.4,pumpfun,4Jmbf6z1UU2P1x5cQmPoYLBgeKBpWULRMvWg1zPw8x6V,1774853871000,28.4,1,1,0,0,2,0,0,999972232031586,6,0.0,1.219,0.0,0,1837,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
6fCMju2KoqhQ6sxcbNKrFR95RggixNyLGPz47rtnpump,"Through it all, memes remain",MEMES,0.000003489,0.00000004267,3489.11,3489.11,0.0,0,0,0,0,11.35,127792.08,0,0,0,0,0,3,1461,1115,0,0,-2.38,24.57,pumpfun,9vYtTjjSHiBjSuF4VKHKyBqea7Dz2Nv138h94EMbxaQt,1774895925000,16.7,0,1,0,0,1,0,0,999976888743279,6,0.0,1.31,0.0,0,2576,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
4jwwQdwti19ySdY5rNtUEb2TxggyhHmCfdiedZyNpump,Mochimaru,もちまる,0.000003027,0.00000003640,3027.47,3027.47,0.0,0,0,0,0,2.99,90224.33,0,0,0,0,1,1,1074,865,0,0,-0.32,-13.74,pumpfun,CTeNU4EHkQFYzhmZARpNQZGeH8SLRU2j72BPNcMWozF9,1774909360000,13.0,0,0,0,0,0,0,0,999948504548887,6,0.0,1.242,0.0,0,1939,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
2t2Utdf3t2fhAqWQztASwoacCVC1teSFDQPBWKZopump,うんこコイン,Unkokoin,0.000005686,0.00000007039,5686.87,5686.87,0.0,0,0,542.69,5061.72,133121.13,133121.13,8,9,90,90,2312,1606,2312,1606,4.85,-24.34,32.06,32.06,pumpfun,CwtgbtCWAXPV9S53X8ow5vVnGhKKQLpY6DcR3aqdzaHf,1774944199000,3.3,0,1,0,0,1,0,0,999999969589539,6,1.0,1.44,0.0,0,3918,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
Czj3dGhUTGTq3Qm3quu9HzcZ7iy8nd8J9rAveENopump,Quantum Fart,QFart,0.000005062,0.00000006267,5062.25,5062.25,0.0,0,0,824.01,15546.94,15546.94,15546.94,29,2,251,185,251,185,251,185,53.27,111,111,111,pumpfun,F81caxawtmQ3HzX65zUTrqQp18pNZJzEhPhtwWvGMuwA,1774954799000,0.4,1,1,0,0,2,0,0,1000000000000000,6,1.357,1.357,0.0,0,436,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
G6285ERAmqoM4GRGYJwj1rLxcQxwoVqFrMnAFrDopump,#drugtwt,drugtwt,0.000003550,0.00000004406,3550.36,3550.36,0.0,0,0,0,23.36,455.69,25896.05,0,0,0,1,5,9,370,279,0,-3.18,-9.2,29.29,pumpfun,J9AstzcaDLoPejjpYHf8RCRg535BZkMbgdrPHmtEBtn1,1774924737000,8.7,0,0,0,0,0,0,0,1000000000000000,6,0.0,1.326,0.0,0,649,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
6C67wr6jLpbkRYZaMJfnZojrTkZfh6ADnFTZhQbopump,Ragebait,RAGEBAIT,0.000005305,0.00000006488,5305.96,5305.96,0.0,0,0,0,0,391.72,15789.46,0,0,0,0,0,8,223,187,0,0,-19.32,119,pumpfun,FJzujL5uHF8d7vrzLFTZ9NpA1npjUFyTBxvbep4gpJvW,1774893147000,17.5,0,0,0,0,0,0,0,1000000000000000,6,0.0,1.193,0.0,0,410,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
3o6TcD84zUAByaRPVrWsJNKUR7YQw5rqVC3pvrpopump,HyderDoge,$HDOGE,0.00001682,0.0000002084,16825.02,16825.02,0.0,0,0,0,40.66,54.3,141.95,0,0,2,0,2,1,9,8,0,1.82,-2.7,-2.02,pumpfun,WhrPTwJLCKgLfJHviyX2g128cTEb6vwS2rZTU5TveXg,1774790405000,46.0,0,0,0,0,0,0,0,999999671315783,6,2.0,1.125,0.0,0,17,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
4PsbR8MrE4dxN11Jj4gf4rAntKss2Kd4BQbGv7uopump,make it all back in one trade,1TRADE,0.000003967,0.00000004910,3967.77,3967.77,0.0,0,0,0,80.27,243.95,9829.47,0,0,0,1,3,3,119,88,0,-4.34,-2.33,59.78,pumpfun,9Hx5xQAZgn5za2unjcCrnf4ew4fRqtNvWpQ6gFwvLXer,1741712594000,9234.3,0,0,0,0,0,0,0,998471469631816,6,0.0,1.352,0.0,0,207,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
CeZ339qRSE5tJ3KxAvc61Dsf1scon5q54M773YDopump,Professional Napper,PRONAP,0.000008092,0.00000009627,8092.26,8092.26,0.0,0,0,0,0,0,32.84,0,0,0,0,0,0,0,2,0,0,0,-0.24,pumpfun,CP88bmzTBYyoM1zttCsW2JMQV91D9ww5DKwiEd4sLJes,1774374853000,161.5,0,0,0,0,0,0,0,1000000000000000,6,0.0,0.0,0.0,0,2,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
dtQ1JWSZ3V3JaaGQgKyBmG1QTXYAVamNgYUGYxopump,Sim Office,SIMOFFICE,0.000003049,0.00000003713,3049.3,3049.3,0.0,0,0,0,0,0,10514.33,0,0,0,0,0,0,142,84,0,0,0,22.65,pumpfun,FE92ub6tFZx2138vhyhyMMq4XDf39dmaLtouvte1fe2S,1774625369000,91.9,0,0,0,0,0,0,0,1000000000000000,6,0.0,1.69,0.0,0,226,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
qYKyW2AkHf5GZMmBNR79o9DvNVnbJddRvMkw78opump,Stop drawing flat,❌✔️,0.000002917,0.00000003561,2917.95,2917.95,0.0,0,0,0,0,2784.4,9571.04,0,0,0,0,62,87,192,216,0,0,-18.47,24.56,pumpfun,C58Pm77LzpCPnkGQourzeGF1kEoBA5zPHuSyXruuJ8To,1774932675000,6.5,0,0,0,0,0,0,0,1000000000000000,6,0.0,0.889,0.0,0,408,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
CGr7v4qrb5BzGau29CGMJBhAXt1k3nBPqmF3NjLopump,MECCACOIN,MECCACOIN,0.000005643,0.00000006720,5643.62,5643.62,0.0,0,0,0,0,0,76.61,0,0,0,0,0,0,4,0,0,0,0,2.53,pumpfun,DStBMVsVxvohNH3WYqAi4oKAyNcqjtx5hcpszmK4iGYk,1770742714000,1170.4,0,0,0,0,0,0,0,1000000000000000,6,0.0,4.0,0.0,0,4,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
J4uV68dNXbF3VsSyxArBJEo1vjwjt99JDv4p36Yopump,Fertilizer coin,Fertilizer,0.000003967,0.00000004856,3967.97,3967.97,0.0,0,0,0,0,46.32,3524.88,0,0,0,0,3,2,25,36,0,0,-1.77,-48.32,pumpfun,HXmKThvXoS6WYsHh1AgPp5wzE5AvLV5BszimRix5auRJ,1774166996000,219.2,1,1,0,0,2,0,0,999974977859554,6,0.0,0.694,0.0,0,61,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
E8SivF9EvE5biv7gWHoJhRhUCYr59QsTvBXWvM2opump,Qatar,QATAR,0.000002260,0.00000002803,2260.76,2260.76,0.0,0,0,1001.96,1001.96,1001.96,1001.96,8,7,8,7,8,7,8,7,-11.72,-11.72,-11.72,-11.72,pumpfun,4j29peqc6QrMAgJp3yfouiw4UNb9PNGac4rBRf8exYwa,1774955653000,0.1,0,0,0,0,0,0,0,1000000000000000,6,1.143,1.143,0.0,0,15,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
H1kqHMLD92vxHNMWmoSPCMAgvkVLi1SGPHERBhropump,Grok Imagine V2,IMAGINEV2,0.000004483,0.00000005549,4483.65,4483.65,0.0,0,0,0,45.2,45.2,61.58,0,0,0,1,0,1,1,2,0,-4.89,-4.89,-4.98,pumpfun,4fMpVWGar3Tns7A6fEUjQptrzNRxG8mWdQYNJTt3XegQ,1755701257000,5348.6,0,1,0,0,1,0,0,990392741315055,6,0.0,0.5,0.0,0,3,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
4r8zgmoECMa9i4vYHNu9UP1nKkVUKqusn61FGBqopump,hinkal,Hinkal,0.000003160,0.00000003792,3160.73,3160.73,0.0,0,0,0,0,0,3988.05,0,0,0,0,0,0,40,43,0,0,0,-0.89,pumpfun,4Z7UiLxcMt7FnP4jw4PHv47AJN76eZFeEqSyQAjJtYee,1774887904000,19.0,0,0,0,0,0,0,0,1000000000000000,6,0.0,0.93,0.0,0,83,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
BHvPpDdioNH2SDg5GNy6fcm1xMhF2Xvt7rYLF5Wopump,"Mom, how did we get so poor",POOR,0.000004025,0.00000004879,4025.66,4025.66,0.0,0,0,0,0,0,488.14,0,0,0,0,0,0,0,12,0,0,0,-20.17,pumpfun,6KcxpofeGbkCTAUHPVafLV8TaA5FRZuryGVcLCPmCfkn,1774280046000,187.8,0,0,0,0,0,0,0,999904877323074,6,0.0,0.0,0.0,0,12,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
AcMUiVah3qode72TCNDPKwDktKBKZeYQAAVLbPTPpump,Miss Grand Thailand,Yoothong,0.00001220,0.0000001511,12209.17,12209.17,0.0,0,0,241.71,1637.39,27729.63,76774.7,7,0,29,20,336,265,935,701,9.76,26.49,3.3,380,pumpfun,B9iHonAsBpfwJCwaBYDf5cFbEBgU4RevaqeEepWK8ko2,1774898113000,16.1,0,1,0,0,1,0,0,999391161689076,6,1.45,1.334,0.0,0,1636,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
7Lr9dhi66pByJtb4gZ3KG5BDRACK5BLALzjH6YRPpump,NOVA INU,NOVA,0.000003106,0.00000003851,3106.34,3106.34,0.0,0,0,31.5,4394,4394,4394.0,0,1,100,72,100,72,100,72,-2.1,37.19,37.19,37.19,pumpfun,5RXJQteg5PEty4Aay2CXL58iurPxGe61rmVEnrr99U7t,1774953144000,0.8,0,0,0,0,0,0,0,1000000000000000,6,1.389,1.389,0.0,0,172,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
73YRV44de6YdVfvsKeoShpMcP9Lksw5X1sAMYQXPpump,Reid Wiseman,REID,0.000003938,0.00000004875,3938.18,3938.18,0.0,0,0,97.22,221.02,328.54,6039.24,3,0,4,2,6,8,73,61,6.73,-1.73,-0.26,27.1,pumpfun,GLiPnxwrYK8PxS3EcU5PqEzrtQDatistxHeHbVJDVdbU,1769556318000,1500.0,0,0,0,0,0,0,0,1000000000000000,6,2.0,1.197,0.0,0,134,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
CLCeudEJdsfpFPefVjGnt4Ei63kr9MzNTSQWjevppump,valantic,val,0.000003657,0.00000004533,3657.92,3657.92,0.0,0,0,1.96,1.96,1.96,2.94,1,0,1,0,1,0,2,0,-3.84,-3.84,-3.84,-3.84,pumpfun,HzrCPczspfMaweTQyx6E9AhTTZXdXhVYT4ZMyhJRUQ58,1767359316000,2110.2,0,0,0,0,0,0,0,999994073788492,6,1.0,2.0,0.0,0,2,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
A51ixFuBos9XvVqYe9HhoSvMfP2t9gNKX61uZqKppump,i got that dog in me,DOG,0.000003536,0.00000004375,3536.56,3536.56,0.0,0,0,0,7.8,15.55,96602.66,0,0,0,1,0,2,851,801,0,-1.72,-4.92,24.08,pumpfun,8LDa4fMyj4JcvFGAp4fKHoribbXij67UDLAupXvsyq5v,1774880822000,20.9,0,0,0,0,0,0,0,1000000000000000,6,0.0,1.062,0.0,0,1652,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
CHZKyvqpjasPxecT4zuw3snsna6ctyE1QDmHAymwpump,quick pump ,QPump,0.000002344,0.00000002795,2344.1,2344.1,0.0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,1,0,0,0,0,pumpfun,Bj62adirPdgQqr8VrJz86vHBGoVvKcQBzFKFs4nPWW5s,1774797439000,44.1,0,0,0,0,0,0,0,999995435648697,6,0.0,0.0,0.0,0,1,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
rcPZjenHcbw4fbKW8daAp7iHFxUEV8Fknh2G93Qpump,The Quantum Ant,QUANT,0.000008362,0.0000001035,8362.78,8362.78,0.0,0,0,357.21,23873.45,103358.06,103358.06,11,18,366,308,1700,1384,1700,1384,4.27,-2.37,221,221,pumpfun,BFnWMHjWkTdLZGcfzgkRZSpHkoKdYhwfrJ8tPEZvHF2Z,1774950272000,1.6,0,1,0,0,1,0,0,999998251327166,6,1.188,1.228,0.0,0,3084,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
ENtbBcspBdHkTWzsHjpRjJppexQmvnbU7L4f8u8Qpump,Why You Redeem It?,REDEEM,0.000005396,0.00000006682,5396.74,5396.74,0.0,0,0,826.38,43443.87,132973.49,132973.49,12,23,617,496,1954,1473,1954,1473,-19.2,-71.8,110,110,pumpfun,3Fcz98pZytV4YBmyZx7Big5FJCB3pqetDopuAYfr9SRq,1774951255000,1.4,1,1,0,0,2,0,0,999920809478567,6,1.244,1.327,0.0,0,3427,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
ZH9RDc3W7SuHo29992s2g2oeAjdDGsZHFB9Swoqpump,Claude Buddy,BUDDY,0.000003616,0.00000004479,3616.37,3616.37,0.0,0,0,555.75,12151.74,14475.76,14475.76,9,4,137,109,158,122,158,122,-7.7,16.64,25.04,25.04,pumpfun,2zY8sJeva1Y5oXjzFCCm5QGUQs3EU1kvrxfeZ81gZUCY,1774951977000,1.2,0,0,0,0,0,0,0,999999999999999,6,1.257,1.295,0.0,0,280,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
2txQXAJ1SApAWwb8yRzfn2NL6gRNXFA8iWLRyesqpump,JUSTICE FOR NOELIA CASTILLO,NOELIA,0.000004033,0.00000005001,4033.62,4033.62,0.0,0,0,1174.46,5548.87,13345.6,63083.06,1,18,26,50,108,108,684,615,-45.72,-71.99,-42.56,-1.43,pumpfun,AhjWiEw738YzRBFXaFc8C5xpDixuuYV6Bp9pFwJZhjr7,1774902184000,15.0,0,0,0,0,0,0,0,999973319396600,6,0.52,1.112,0.0,0,1299,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
BKMp8wXfbsRjAQ65rpDgUPjL8s1xFDAtVWzw3eeQpump,DURCOIN,DURCOIN,0.000003502,0.00000004337,3502.31,3502.31,0.0,0,0,25.84,317.69,1700.28,8946.02,6,8,82,84,482,489,2473,2515,0.06,-0.44,-2.94,-6.47,pumpfun,BjyqRHG8RB6vYkiaTG7BTQ3Ms3GKLJfGPx76ewPdpjZf,1774142029000,226.1,0,0,0,0,0,0,0,999999653429264,6,0.976,0.983,0.0,0,4988,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
13e86JwkdV8MV4vdkiwBDwy9hZnrD7K6cL71ErXrpump,THE SUPER MARIO GALAXY MOVIE,TSMGM,0.000002935,0.00000003637,2935.33,2935.33,0.0,0,0,56,56,484.47,816.3,1,1,1,1,13,10,14,17,-4.15,-4.15,2.99,-17.32,pumpfun,95ndRKHAb5H2hoxdjf9qxxL7sHUcQCX2nxeu1zYejrb8,1757682335000,4798.3,0,0,0,0,0,0,0,1000000000000000,6,1.0,0.824,0.0,0,31,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
GkW5GueQcRQSQQq9pz2tp7xtT7MrxHFTMMCBYWwRpump,Bitcoin Polymarket Bot,$btcb,0.000008235,0.0000001023,8235.24,8235.24,0.0,0,0,0,463.58,3931.55,48306.77,0,0,1,4,32,54,639,522,0,-14.42,-30.14,246,pumpfun,HUoezinL7Ne3Smi1DDcaaZPNEr3cBewoezzbKXkFNwRU,1774921400000,9.7,0,0,0,0,0,0,0,999999999999928,6,0.25,1.224,0.0,0,1161,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
8x2Pxpf7PG1ou8Nwd96VcdGGxmw6wQbPC8jiHqkspump,HORIZOND ,HORIZOND ,0.000002868,0.00000003552,2868.62,2868.62,0.0,0,0,317.94,317.94,317.94,317.94,16,2,16,2,16,2,16,2,17.55,17.55,17.55,17.55,pumpfun,APrrZrF8s6nuRc9ujEFnwyWmUxzKWxhdMPJkbMVdzTfY,1774955738000,0.1,0,0,0,0,0,0,0,1000000000000000,6,8.0,8.0,0.0,0,18,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
G2DurCEHF6CMC63umnBNciJi8G5nuZHHxEFTqsHspump,jumi,jumi,0.000003701,0.00000004584,3701.89,3701.89,0.0,0,0,1399.44,2708.45,2708.45,2708.45,26,5,58,28,58,28,58,28,63.18,55.85,55.85,55.85,pumpfun,A2gyfe4bUUBowEzBziwJ8cFPjg74FLWbJaDs4dTntSJ7,1774955125000,0.3,0,0,0,0,0,0,0,1000000000000000,6,2.071,2.071,0.0,0,86,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
DxDekty869UuXvu6GpGZ8jKzdypoTPu8ykFiEA5Spump,Anime ETH,aETH,0.00001789,0.0000002215,17890.14,17890.14,0.0,0,0,689.17,951.19,3587.7,52884.36,10,1,18,8,54,45,602,452,23.98,29.36,45.67,623,pumpfun,DQNdU7ssDbfgKkckqSesphJdi8Umgd1c7huokVhawmfc,1774910547000,12.7,0,0,0,0,0,0,0,1000000000000000,6,2.25,1.332,0.0,0,1054,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
Fm5fvFsVQrkv77MZtJRr7vGB71voYYtDPiCWEfxspump,Kage,KAGE,0.00001615,0.0000002000,16155.1,16155.1,0.0,0,0,10.2,416.98,2992.11,53963.25,2,0,5,5,36,33,724,501,0.72,-10.7,-5.15,486,pumpfun,7h5XvQ19jY8wx6YuCCGo2on19meAzoAVurBJFZ4CQrVs,1774874531000,22.7,1,1,0,0,2,0,0,1000000000000000,6,1.0,1.445,0.0,0,1225,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
6rCVv9gbGg3an5N84Jpm2WSqkogqUShfGum1vq7spump,Uprofile AI,UPRO,0.000004577,0.00000005667,4577.57,4577.57,0.0,0,0,244.71,299.29,4619.77,54029.81,3,2,5,7,82,64,617,542,-6.35,-9.27,5.94,81.88,pumpfun,FkjLU9bQyQSP5P5ehLZ23oeUUUkWaYW4mUp6ssFUn7ib,1774883064000,20.3,0,0,0,0,0,0,0,1000000000000000,6,0.714,1.138,0.0,0,1159,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
EBFvdsDLN42a57fkpN2kcdJjUadrxcV5JETkfDcSpump,MoltFi,MOLTFI,0.000004230,0.00000005242,4230.47,4230.47,0.0,0,0,4.69,35.01,861.56,3731.33,0,1,1,1,3,17,39,64,-0.38,-0.56,-34.52,-52.27,pumpfun,J7B64rttwzp8XrWuMpXb4gYypUdnyKaXnsfX754jh7zj,1774546107000,113.9,1,1,0,0,2,0,0,999999999999999,6,1.0,0.609,0.0,0,103,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
Auxw5v8tveNCorq4hU2AZbcAjP9zKiTrR4XES6BTpump,WTF Coin,WTFCOIN,0.00002286,0.0000002835,22863.19,22863.19,0.0,0,0,175.96,1226.87,3533.23,7229.77,4,0,14,4,74,19,133,27,4.88,1.17,30.07,272,pumpfun,8rKU5U2RWnQLj4F5zotWKBMJEZnFzU1txduE8qnSWDqB,1774443771000,142.3,1,1,0,0,2,0,0,999594745195382,6,3.5,4.926,0.0,0,160,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
