mint,name,symbol,price_usd,price_native,fdv,market_cap,liquidity_usd,liquidity_base,liquidity_quote,volume_5m,volume_1h,volume_6h,volume_24h,txns_5m_buys,txns_5m_sells,txns_1h_buys,txns_1h_sells,txns_6h_buys,txns_6h_sells,txns_24h_buys,txns_24h_sells,price_change_5m,price_change_1h,price_change_6h,price_change_24h,dex_id,pair_address,pair_created_at,pair_age_hours,has_website,has_twitter,has_telegram,has_discord,social_count,mint_authority_exists,freeze_authority_exists,supply,decimals,buy_sell_ratio_1h,buy_sell_ratio_24h,liquidity_to_mcap_ratio,volume_to_liquidity_ratio,txns_total_24h,parsed_at
ETsDpZYPkLoWTAUqAitq2fS7ch6BCD6y5MhVpEpj2kPn,Hyperbot,BOT,0.09711,0.09711,97112689,97112689.0,96092580.06,989495423,19.1294,0,0,0,3.99,0,0,0,0,0,0,1,1,0,0,0,-0.04,orca,6JtENLW746TCbYp7VnwoxDvmxYbmdo7AXRiySuyAorGP,1759342767000,4336.7,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.989496,0.0,2,2026-03-31T11:00:15.794409+00:00
CyS34BLr8mD9DMhgkmsaDzzptNeV72m6J8GzXBEDdKw3,AWE,AWE,0.04997,0.04997,97075550,97075550.0,96075607.27,1922411834,11.2885,0,0,3.99,7.99,0,0,0,0,1,1,2,2,0,0,0,-0.02,meteora,C66ev8HV9VGincjwUcuukGBUcMrGVzFdcfubVEUYRjDd,1755516734000,5399.5,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.989699,0.0,4,2026-03-31T11:00:15.811406+00:00
3zRYFMDBkRJgc3hnu8Me8DqCDNftp3HxfWzoqRyzXjtt,Powerledger,POWR,0.1637,0.1637,93029489,93029489.0,92029569.38,561941821,11.2869,0,0,3.99,7.99,0,0,0,0,1,1,2,2,0,0,0,-0.02,meteora,Lv48qdU6FBfvJx37p4qZ9kTXyhXwshDrYfuHiwVeDHD,1755517210000,5399.3,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.989252,0.0,4,2026-03-31T11:00:15.812906+00:00
2ebCEh2WtdmN4oET6Xvp5DTjPTocCjvurYviTb5UcUTb,Pepe,PEPE,0.00001009,0.00001009,90877290,90877290.0,89867546.09,8899998513955,19.1381,0,0,0,3.99,0,0,0,0,0,0,1,1,0,0,0,-0.04,orca,GSzbpBLcD1SfwiPfSSwg9SKhWAfThP5w5BxmatD7zgTf,1759398334000,4321.2,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.988889,0.0,2,2026-03-31T11:00:15.792909+00:00
4L7wSX2XgekXMUGX2H8vSxJcHvizMJADDRHUKvTSs17e,Pixels,PIXEL,0.01789,0.01789,89496013,89496013.0,88486266.63,4943586002,19.5135,0,0,0,3.99,0,0,0,0,0,0,1,1,0,0,0,-0.04,orca,Cywa2WAGjufgMGMUNdNuz5nSZMdyBEWudxGhH4AXQe43,1761059656000,3859.8,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.988717,0.0,2,2026-03-31T11:00:15.806406+00:00
33qCXB8mB5XvrbkvEJDDRHBfuzQdLgXJeC5nfvuReTHA,Venus,XVS,5.40,5.4027,88192827,88192827.0,87183141.09,16136678,19.5138,0,0,0,3.99,0,0,0,0,0,0,1,1,0,0,0,-0.04,orca,5iLrdwdvVh1znCapH8vVS7VwGdziz5kJKMq9TAPW2ytA,1760615820000,3983.1,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.988551,0.0,2,2026-03-31T11:00:15.816406+00:00
6WE65G8fDeU2655kYMMiapZL7m1t7KVXaaQws9iQ3ndu,GameBuild,GAME,0.003670,0.003670,78627704,78627704.0,77627705.54,21147217979,12.7312,0,3.99,3.99,7.99,0,0,1,1,1,1,2,2,0,0,0,-0.02,meteora,Fz5V6Ji2169v4dVaat2RHUUsY8VuULjJ8WqWcp727ba5,1755693404000,5350.4,0,0,0,0,0,-1,-1,0,0,1.0,1.0,0.987282,0.0,4,2026-03-31T11:00:15.804406+00:00
ArJLM75L3H45syuNKuH3j3GmFvbehgmbEnNqvyCUQHcG,Vanguard Digital Oil Reserve,AI,0.01691,0.01691,16917680410,16917680410.0,67670721.85,4000000004,0.1286,0,1047.1,1068.84,2119.91,0,0,0,1,1,3,4,4,0,0,0,-0.02,orca,9kQPQ5MRq29NWUCEbE7V4vYMHff53Mp8ffRRYMSLXg5S,1774919721000,9.7,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.004,0.0,8,2026-03-31T11:00:15.793406+00:00
C4RCJYsszQCtmMC7RH8avGsnLN8EiqAvtLK5HJWzXuEr,Anime,ANIME,0.06870,0.06870,68707164,68707164.0,67333025.27,979999867,14.01036,0,0,0,3.99,0,0,0,0,0,0,1,1,0,0,0,-0.04,meteora,FvP1WtvLwczuTx5JqBvKrzeN42JEjcy6QE8oc6w435pE,1737534614000,10394.5,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.98,0.0,2,2026-03-31T11:00:15.807406+00:00
H8WkuWZLgEXrGmezquQhjzRujznYrZfMn7TiPDTGwRvG,Vanguard Digital Oil Reserve,AI,0.01609,0.01609,1593646027,1593646027.0,64389741.29,3999934867,1048.6774,0,0.55,1051.54,1051.54,0,0,0,1,3,2,3,2,0,0,-0.02,-0.02,orca,CBhWv4yrYDfrzaASPF3cMoLzC8byo2G9U3kYEd8rP8yM,1774939798000,4.2,0,0,0,0,0,-1,-1,0,0,0.0,1.5,0.040404,0.0,5,2026-03-31T11:00:15.793406+00:00
Xo1ErTcPK4nyfPMDmy55CX6Z7Emba9LThoWCuyvP6xv,Bitcoin Wizards,WZRD,3.060,3.06062,64273097,64273097.0,63273153.64,20673284,9.8316,0,0,3.99,3.99,0,0,0,0,1,1,1,1,0,0,-0.02,-0.02,meteora,37CcwvZBK27Trh9Q8kC81dxFDFc2uoifoPm9K4KM134g,1739606722000,9818.9,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.984442,0.0,2,2026-03-31T11:00:15.816906+00:00
9WD5N68YVaPztmJGsgvsVzmYkmhrvk31kWcjzB1FPeK9,Vanguard Digital Oil Reserve,COIN,0.01570,0.01570,1570788352,1570788352.0,62831534.66,4000000000,0.2102,0,0,0,2102.01,0,0,0,0,0,0,4,2,0,0,0,-0.02,orca,F9rLrEQZqUyG7KQMpYEUAyTbPwg4knHicSx9efa4fnzK,1774923094000,8.8,0,0,0,0,0,-1,-1,0,0,0.0,2.0,0.04,0.0,6,2026-03-31T11:00:15.802909+00:00
6TsTW22kh7MQQmBCqh2FRigF1H9vQe4CJbDEfmaRb2sY,Pirate Nation,PIRATE,0.06367,0.06367,63673040,63673040.0,62673028.92,984294525,4.6483,0,0,0,3.99,0,0,0,0,0,0,1,1,0,0,0,-0.02,meteora,CgevZC2DDpEyTchAyXKUmGxoKwYYGDbfmnjzLcYiNTmU,1745302407000,8236.8,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.984295,0.0,2,2026-03-31T11:00:15.817406+00:00
5Z3hB3jWyrRiUnvnefvesg7UqYcqQJUxgBG1Jp2B9KXu,Ultra,UOS,0.1539,0.1539,62652560,62652560.0,61652540.73,400453138,1.5397,0,0,0,3.99,0,0,0,0,0,0,1,1,0,0,0,-0.02,meteora,8xNQbjDZeipwmPKkxGonxXjtuJPE8AYEJbqXKzquozMQ,1738049050000,10251.6,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.984039,0.0,2,2026-03-31T11:00:15.812406+00:00
3swN8P34iw4VHsB1SNP3aYq6xMLiuddb6mRbeUTduz2f, Official Elon Coin,ELON,0.06261,0.06261,62616705,62616705.0,61364375.51,979999637,27.5153,0,0,0,3.99,0,0,0,0,0,0,1,1,0,0,0,-0.04,meteora,DbdSbvWcjpSTwUWE1UoqzKpqkx352ZAGku5nYSvJEya9,1737304900000,10458.3,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.98,0.0,2,2026-03-31T11:00:15.795907+00:00
5LyNAXeBc7jEzktFg7PrFD2Dfrc5EGSwtXiVvDBwWJ5n,PLAY,PLAY,0.05794,0.05794,57943622,57943622.0,56784752.17,979999819,12.9403,0,3.99,3.99,7.99,0,0,1,1,1,1,2,2,0,0,0,-0.04,meteora,29kkj9vujo4rb9txLvX5PAfFq21LA512DNQPPLHyyTKd,1737706703000,10346.7,0,0,0,0,0,-1,-1,0,0,1.0,1.0,0.98,0.0,4,2026-03-31T11:00:15.804406+00:00
CaRdTVPRAWA9NSaFGScgW5jwaYtNCgQVotCr1N3QAkFz,GameBuild,GAME,0.002638,0.002638,56506751,56506751.0,55497045.24,21036889363,19.5103,0,0,0,3.99,0,0,0,0,0,0,1,1,0,0,0,-0.04,orca,Cs1nbkHFjpY5Kuz9AZ5mYPTiBRsLTi3np3BWxxGmNnQf,1761533120000,3728.2,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.982131,0.0,2,2026-03-31T11:00:15.804406+00:00
8cZUT4yyBmDhtX9K2955DvYHWXEDX5aUTkdPiwJBwtH2,Simon's Cat,CAT,0.000005825,0.000005825,52432945,52432945.0,51423264.81,8826687200935,19.5127,0,0,0,3.99,0,0,0,0,0,0,1,1,0,0,0,-0.04,orca,DhPYWihSRCPTDwhkQ7u9gXAFrfn4zo3o8SefgcPG6o5c,1761532646000,3728.4,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.980743,0.0,2,2026-03-31T11:00:15.792909+00:00
4Grqb7CAWychCB3z6ePcsqF2Jc36b8ocbJt9mgZiBj5A,WAR,00,0.009859,0.009859,9859999996,9859999996.0,39440000.2,3999999993,0.2848,0,0,0,1258.11,0,0,0,0,0,0,2,3,0,0,0,0,orca,7oKFzKZdhM7J4CJmnzquMMvVvktjPR1Qmds7UA3NqCXJ,1774864037000,25.2,0,0,0,0,0,-1,-1,0,0,0.0,0.667,0.004,0.0,5,2026-03-31T11:00:15.803907+00:00
EU7Kngn95mB1GNLzE1o8m7RfE76XGQ7qqwJoH2XEiXjv,WAR,00,0.009808,0.009808,971077113,971077113.0,39235440.72,4000000000,0.21,0,0,0,1049.9,0,0,0,0,0,0,0,4,0,0,0,0,orca,23irW1Bsh4FDKybGKEcRJr3QZuuhsRH7c1kR4FGCAdGq,1774856551000,27.3,0,0,0,0,0,-1,-1,0,0,0.0,0.0,0.040404,0.0,4,2026-03-31T11:00:15.804406+00:00
EqqRE1FfpkDbwkZU6385U4agEK8GGm4rPmSCKM2ztGYZ,Mind Network,FHE,0.04022,0.04022,40229765,40229765.0,39229846.85,975144649,6.738,0,0,3.99,3.99,0,0,0,0,1,1,1,1,0,0,-0.02,-0.02,meteora,GC69sAd6gSPvV5PwzQJFW1urVvKw23qCaHEyrhYmnMhA,1768232259000,1867.4,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.975145,0.0,2,2026-03-31T11:00:15.811406+00:00
9k8qkf3maRExjWgZHdpLQkAc5APp27uPxTWydHnsZiRo,DOGE,DOGE,0.09369,0.09369,46848882,46848882.0,37479106.18,399999243,71.2624,0,0,0,70.79,0,0,0,0,0,0,2,0,0,0,0,0,raydium,FUvTY9nzTHsZyoXzTXNGCwrjQgi24pqwVAQu86S5o8u9,1773946049000,280.2,0,0,0,0,0,-1,-1,0,0,0.0,2.0,0.8,0.0,2,2026-03-31T11:00:15.792909+00:00
E4GYDGBgyuLDAPQtaCYyvEvG9ReBMGPWBDhvE53fNxnE,WAR,00,0.009029,0.009029,9029442537,9029442537.0,36117770.35,4000000010,0.1098,0,0,0,2100.1,0,0,0,0,0,0,3,4,0,0,0,-0.02,orca,BeQS7t7bbpTwphnfo9VeoUBTGSTubW633LMtWyihFDXf,1774884219000,19.6,0,0,0,0,0,-1,-1,0,0,0.0,0.75,0.004,0.0,7,2026-03-31T11:00:15.803907+00:00
S523qNzkeiUKMspSNW35Dad3vFtDyjWxtRXj74KUHzi,WAR,00,0.008761,0.008761,8761719331,8761719331.0,35046877.31,3999880147,1050.1094,0,0,0,1050.1,0,0,0,0,0,0,3,0,0,0,0,0,orca,92fWHDVqcNEtx8NauMtp73mECcKhy3L3SFPNPeMiiTUr,1774933066000,6.0,0,0,0,0,0,-1,-1,0,0,0.0,3.0,0.004,0.0,3,2026-03-31T11:00:15.803907+00:00
D4mjfLTXTCdteY7Fvqfj1uAM5D4Tqgc31bnvYdDDdjGM,WAR,U.S WAR,0.008410,0.008410,832651250,832651250.0,33642476.13,3999875026,1051.1054,0,0.99,0.99,1051.1,0,0,1,0,1,0,4,0,0,0,0,0,orca,CH3YxidXMbZT8YSJ3t69ELaCaD6SFqTeXXfCtjCsfjJ3,1774929841000,6.9,0,0,0,0,0,-1,-1,0,0,1.0,4.0,0.040404,0.0,4,2026-03-31T11:00:15.803907+00:00
6SD9zQm2XEcjPcj7oD2TdeDfQADBCLiopzE5VcaRHEdn,DeFiChain,DFI,0.02653,0.02653,31846886,31846886.0,30846922.43,1162321024,1.2355,0,0,0,3.99,0,0,0,0,0,0,1,1,0,0,0,-0.02,meteora,CKXWXed7KLF3HFGRFdn9iDCEmoMoW4TBr2JxxnPpBi2x,1757664468000,4802.9,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.968601,0.0,2,2026-03-31T11:00:15.797407+00:00
G9wjQgvURdRWkzwSvENRP8e5mB3qwQyFpS3U4LLHaJkU,Ultra,UOS,0.07485,0.07485,30461898,30461898.0,29461854.99,393588670,6.4695,0,0,3.99,3.99,0,0,0,0,1,1,1,1,0,0,-0.02,-0.02,meteora,Df5yYqFBXGZprRiRzj4tMXdS6NjQtYGsZEGiYqSoCZHX,1738666795000,10080.0,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.967171,0.0,2,2026-03-31T11:00:15.812406+00:00
7kas9gpaYKHeC9WxDUjWv6d5dA4bqAt2kWxRZqDvzPmx,DAO Maker,DAO,0.1492,0.1492,29406630,29406630.0,28406626.68,190318997,2.5163,0,0,0,3.99,0,0,0,0,0,0,1,1,0,0,0,-0.02,meteora,FYCzFpzJ27kiNJXQKxA4rHj1DemU6bon1oECcHpBkaXy,1745685472000,8130.4,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.965994,0.0,2,2026-03-31T11:00:15.797407+00:00
2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,PayPal USD,PYUSD,0.9998,0.9998,154324961,3868467716.0,24277729.05,12502721,11776503,0,644.36,302799.44,11546291.24,0,0,0,20,7,115,133,252,0,-0.01,-0.06,0,orca,9tXiuRRw7kbejLhZXtxDxYs2REe43uH2e7k1kocgdM9B,1739746605000,9780.1,0,1,1,0,2,-1,-1,0,0,0.0,0.528,0.006276,0.476,385,2026-03-31T11:00:15.795907+00:00
7BnWH6sSnQLxT8LZa2RQNTgRQt4ssJ6a8N6U8B8fNndJ,SolDeFi,SLD,56.20,0.6991,337214953,337214953.0,20962821.91,372902,59.155,0,1.55,20.98,117.53,0,0,1,0,8,1,26,19,0,-1.02,-3.81,-4.05,meteora,F6jcPTktZHCC5nv4RWat3UTwLU6LAKqySt8bT9grjjaB,1773122472000,509.0,0,0,0,0,0,-1,-1,0,0,1.0,1.368,0.062165,0.0,45,2026-03-31T11:00:15.797407+00:00
CASHx9KJUStyftLFWGvEVf59SGeG9sh5FfcnZMVPCASH,CASH,CASH,0.9999,0.9999,104490,104490.0,19700357.65,9279172,10422093,0,40.43,346679.25,1155208.21,0,0,0,3,3,228,12,743,0,0,0,-0.01,orca,3wijQvPKm6jHQrAkfPpok5o8WjCWPm1DGG17NmeW8q1w,1757652981000,4806.1,0,0,0,0,0,-1,-1,0,0,0.0,0.016,188.538211,0.059,755,2026-03-31T11:00:15.800406+00:00
CXiq46Sg4qgHTEXVSGfzSuKWx6ScKBq21wxuQgTgBc3h,Official Elon Coin,ELON,0.01668,0.01668,16689241,16689241.0,15354110.05,919999903,9.5679,0,0,3.99,3.99,0,0,0,0,1,1,1,1,0,0,-0.04,-0.04,meteora,8aAa8NfV73cUH9TqAdMx1S2utJaNpDYaMyobbsr3vrTB,1737341599000,10448.1,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.92,0.0,2,2026-03-31T11:00:15.795907+00:00
6AJF9VPSPYBp66Aj4XZUxXYcbcddJTkVa1w2K6Y9HGVz,The Voter Dog,Dog,0.003810,0.003810,3810024277,3810024277.0,15240097.31,3999999891,0.6245,0,0,0.41,0.41,0,0,0,0,1,0,1,0,0,0,0,0,orca,t1LcVCFxBkVb3M2F2gqHzpA77usnnEjyfy2vM4a3grc,1771295656000,1016.4,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.004,0.0,1,2026-03-31T11:00:15.792909+00:00
5q1kKPvw12DvgYHXSA5RvRCMZu2pPFffX8mfHbWiFsQp,Purple Pepe,$PURPE,0.00003736,0.00003736,15717284,15717284.0,14707538.52,393662571642,19.1291,0,0,0,3.99,0,0,0,0,0,0,1,1,0,0,0,-0.04,orca,Bdndextp721rdNEmD7EbE6MHZkxPF94q4KDkEDU4r3nY,1759311349000,4345.4,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.935756,0.0,2,2026-03-31T11:00:15.820405+00:00
FyXXyuEuXbF6pMk1UA6GB6meBU5xTwNCASjKD6eV7jxC,Ultra,UOS,0.03120,0.03120,14684399,14684399.0,13674549.92,438237714,19.1986,0,0,0,3.99,0,0,0,0,0,0,1,1,0,0,0,-0.04,orca,GQrBZaKy3Jn1bkdKJ1zvwRfgqxaz9R6zutQs6rzYmeX4,1759315780000,4344.2,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.93123,0.0,2,2026-03-31T11:00:15.812406+00:00
9YNccDJ6YuAtFwbKhmBkRBxukb8E2PszDLFAB3itrGZQ,Brazil Official,BRAZIL,0.01390,0.01390,13905475,13905475.0,12905515.75,928088565,2.8255,0,0,0,3.99,0,0,0,0,0,0,1,1,0,0,0,-0.02,meteora,B1nZW5xS9Ca2Az62arDEeCdV5SYUMvinR4YrcvzBanwd,1738439511000,10143.1,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.928089,0.0,2,2026-03-31T11:00:15.810406+00:00
pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,Pump,PUMP,0.001613,0.001613,1613846951,952180013.0,12874562.14,3982756543,6446933,3597.73,25493.98,191515.72,847913.44,0,9,98,16,179,495,956,1754,-0.11,-0.02,-3.29,-5,pumpswap,2uF4Xh61rDwxnG9woyxsVQP7zuA6kLFpb3NvnRQeoiSd,1752512149000,6234.1,1,1,0,0,2,-1,-1,0,0,6.125,0.545,0.013521,0.066,2710,2026-03-31T11:00:15.791907+00:00
ukHH6c7mMyiWCf1b9pnWe25TSpkDDt3H5pQZgZ74J82,BOOK OF MEME,BOME,0.0003721,0.000004611,25661525,25661525.0,8560983.94,11487399405,53101,0.2,7396.12,45277.77,225736.54,0,1,16,10,109,43,325,226,-0.01,-0.18,-1.92,-2.79,raydium,DSUvc5qf5LJHHV5e2tD184ixotSnCnwj7i4jJa4Xsrmt,1710401208000,17931.6,0,1,1,0,2,-1,-1,0,0,1.6,1.438,0.333612,0.026,551,2026-03-31T11:00:15.796906+00:00
7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,Wrapped Ether (Wormhole),WETH,2025.22,25.09889,176336937,176336937.0,7758265.63,212.405,90817,14103.69,382840.37,3589773.63,16857005.69,2,41,314,507,2061,1863,11832,6014,-0.14,0.7,-1.69,-1.48,orca,HktfL7iwGKT5QHjywQkcDnZXScoh811k7akrMZJkCcEF,1669602341000,29264.6,0,0,0,0,0,-1,-1,0,0,0.619,1.967,0.043997,2.173,17846,2026-03-31T11:00:15.796406+00:00
SooEj828BSjtgTecBRkqBJ4oquc713yyFZqbCawawoN,Solana,SOL,78.36,78.3653,9403843,9403843.0,7050136.68,89964,23.1511,0,0,40324.6,40327.24,0,0,0,0,2,2,4,3,0,0,0,0,raydium,GhhUiNcoFKEtZ9RTGd1DgHHouDAJrW9DDADmX13jdGEY,1770963679000,1108.6,0,0,0,0,0,-1,-1,0,0,0.0,1.333,0.749708,0.006,7,2026-03-31T11:00:15.792406+00:00
579B6TaTZ3TLApaPQtjzBPAmJBBAXTEoQH5j9ms1jVrK,114514,AI,0.001609,0.001609,1609745927,1609745927.0,6438983.91,4000000000,0.2114,0,0,2114.17,2114.17,0,0,0,0,4,9,4,9,0,0,-0.02,-0.02,orca,DR69oMxV1pHWNi9EQh299sXwvQbgjyuJK7swWdiPPEDk,1774939685000,4.2,0,0,0,0,0,-1,-1,0,0,0.0,0.444,0.004,0.0,13,2026-03-31T11:00:15.793406+00:00
Dfh5DzRgSvvCFDoYc2ciTkMrbDfRKybA4SoFbPmApump,Pippin,pippin,0.05076,0.0006304,50764128,50764128.0,5273639.92,51883796,32778,31489.08,1023826.02,5587357.66,9639709.25,54,51,1932,2168,10001,10520,21901,20278,0.28,-6.68,-19.56,-7.23,raydium,8WwcNqdZjCY5Pt7AkhupAFknV2txca9sq6YBkGzLbvdt,1731184061000,12158.5,1,1,1,0,3,-1,-1,0,0,0.891,1.08,0.103885,1.828,42179,2026-03-31T11:00:15.821406+00:00
EQg4cq513HWTuSeywUCS44q3RmeEMRn35hpSN5JBZbKG,Bull,00,0.001181,0.001181,1181036616,1181036616.0,4724146.46,3999110856,1050.1094,0,0,1050.1,1050.1,0,0,0,0,3,0,3,0,0,0,0,0,orca,4kZt7y57nVAdMrPs6eZfMxmTwFfvywP7T2hYh7fusuJB,1774935993000,5.2,0,0,0,0,0,-1,-1,0,0,0.0,3.0,0.004,0.0,3,2026-03-31T11:00:15.798406+00:00
A1KLoBrKBde8Ty9qtNQUtq3C2ortoC3u7twggz7sEto6,Ondo US Dollar Yield,USDY,1.12,1.1271,113369620,1317007890.0,4271219.11,1835.3481,4269150,0,1.21,18.69,1853.89,0,0,1,1,44,36,92,74,0,0.04,0,-0.1,orca,7riFsDxbskTqDtCSjev2jN9hyAJqeKmbWqgfiWD6ikUC,1702937519000,20004.8,0,0,0,0,0,-1,-1,0,0,1.0,1.243,0.003243,0.0,166,2026-03-31T11:00:15.797407+00:00
5nNZat46dbCpVuyBPE26MgUGfGw3GHpCeeowj7aYN9cQ,Deadwhale,AI,0.0009908,0.0009908,990841766,990841766.0,3963367.27,3998951401,1039.2066,0,0,0,1.19,0,0,0,0,0,0,0,2,0,0,0,0,orca,8KnSgt5TzKujB9ba6CqaYh1bj4w1KPGmdcBob7a2M9fp,1774617672000,93.7,0,0,0,0,0,-1,-1,0,0,0.0,0.0,0.004,0.0,2,2026-03-31T11:00:15.793406+00:00
FqE8JVVMYHCSrPpT1XA8CtpfYRd2c175rnb5A5gcvL5t,Bull,mɔ,0.0009530,0.0009530,953041443,953041443.0,3812165.98,4000000109,0.1054,0,0,0,2100.11,0,0,0,0,0,0,3,1,0,0,0,-0.02,orca,8q9tgtj59ZWeotUsjNPLPoQSgtYFPFRk6JUcK7CLokNd,1774889581000,18.1,0,0,0,0,0,-1,-1,0,0,0.0,3.0,0.004,0.001,4,2026-03-31T11:00:15.798406+00:00
1Qf8gESP4i6CFNWerUSDdLKJ9U1LpqTYvjJ2MM4pain,PAIN,PAIN,1.32,0.01637,13207264,6603472.0,3560416.02,2080386,10079,48.57,49.46,463.82,198196.52,0,1,1,2,2,10,253,373,-0.14,-5.32,-12.55,-17.93,meteora,CopraAQegh7HohkLgYayjoRENXsf66eYaDtwFpbr8zRZ,1739991785000,9712.0,1,1,0,0,2,-1,-1,0,0,0.5,0.678,0.539173,0.056,626,2026-03-31T11:00:15.822908+00:00
PE85tFDe19MhGLE7FrJEEEiFWPFsD2Zr16dGkhWgmQh,Pepe,PEPE,0.000005999,0.000005999,4202701,4202701.0,3148350.8,524743893774,37.6182,0,0,59888.99,119961.99,0,0,0,0,1,1,2,2,0,0,0,-0.2,raydium,FaVWSxszJNSbJuob6N6UxSybphWm1cxfNKtSPzkWSckm,1768318361000,1843.5,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.749126,0.038,4,2026-03-31T11:00:15.792909+00:00
HfE3YDGXnSX5uV1nFJME9rLXW4HFwbTEPo9vhGGSHCNg,Bull,mɔ,0.0007829,0.0007829,78294908,78294908.0,3131796.53,4000000000,0.21,0,1048.86,1048.86,1049.9,0,0,0,2,0,2,0,4,0,0,0,0,orca,2iTjtqJhJG5EXWkMHzi2uEY4xmaTZLAuf7SVWiP4QAVj,1774863211000,25.4,0,0,0,0,0,-1,-1,0,0,0.0,0.0,0.04,0.0,4,2026-03-31T11:00:15.798406+00:00
7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,Popcat,POPCAT,0.04681,0.0005801,45874865,45874865.0,3043964.8,32471913,18884,0,6693.57,41574.94,83730.89,0,0,47,30,317,127,613,407,0,0.21,-1.59,-3.18,raydium,FRhB8L7Y9Qq41qZXYLtC2nw8An1RJfLLxRF2x9RwLLMo,1702415044000,20149.9,1,1,1,0,3,-1,-1,0,0,1.567,1.506,0.066354,0.028,1020,2026-03-31T11:00:15.796906+00:00
B9gQJvMvK6cwoCW7j7TkoGa9bCycZmypZdPsUbchA87A,Artemis Moon Mission,COIN,0.0007539,0.0007539,75398258,75398258.0,3015930.56,4000000000,0.21,0,0,0,1049.8,0,0,0,0,0,0,0,2,0,0,0,0,orca,3GqRp9RjgihPToPTyadkrZH8koNJ5G7HVGVjaWKzwjRq,1774600120000,98.5,0,0,0,0,0,-1,-1,0,0,0.0,0.0,0.04,0.0,2,2026-03-31T11:00:15.802909+00:00
DMwGwWGedXfEMZMRT96LNw1foZnP7uMFirbYwKobfhoC,APENFT,NFT,0.0000004341,0.0000004341,3907378,3907378.0,2897724.33,6674372626077,24.473,0,0,0,3.99,0,0,0,0,0,0,1,1,0,0,0,-0.04,orca,Bg3c3te3XRV2YatCPaW6bk9RdKPDxCqQswHnFVzDK5mZ,1759921394000,4176.0,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.741603,0.0,2,2026-03-31T11:00:15.796906+00:00
DqgvnyghkT2nqewL2Yon8xRxtJkGGu56VSADjNv5GdX,VNX Gold,VNXAU,107.70,107.7017,3026420,3026420.0,2827788.36,26255,5.8583,0,0,3.99,3.99,0,0,0,0,1,1,1,1,0,0,-0.04,-0.04,orca,GaBbq4Q2maAQ9MiBRCa9Ef2cJRYkxudSLdnQK7B7ohV2,1751955881000,6388.6,0,0,0,0,0,-1,-1,0,0,0.0,1.0,0.934367,0.0,2,2026-03-31T11:00:15.811406+00:00
CreiuhfwdWCN5mJbMJtA9bBpYQrQF2tCBuZwSPWfpump,PYTHIA,PYTHIA,0.06185,0.06185,61858170,61858170.0,2586852.12,13051840,1779474,1733.13,25209.49,203180.29,1010067.39,26,30,394,401,2536,2563,8416,8433,0,0,0,0.4,meteora,6bh2zL833toG7TnbBn2HEi6vLBbMTEwREk6YPZYQThDK,1771955585000,833.1,1,1,1,0,3,-1,-1,0,0,0.983,0.998,0.041819,0.39,16849,2026-03-31T11:00:15.822407+00:00
AyqLLLxtuLhFGwVuCFh9bpNEb1Q9RiTJdFctBR2kfsC4,RAGE,AI,0.0006209,0.0006209,620905978,620905978.0,2483624.12,3998307667,1050.9906,0,0,1057.64,1057.64,0,0,0,0,4,1,4,1,0,0,-0.02,-0.02,orca,G4km8CGXapvzpnf7i1pnNnLH6yGPGVaQo4kK8Df2JwUT,1774945293000,2.6,0,0,0,0,0,-1,-1,0,0,0.0,4.0,0.004,0.0,5,2026-03-31T11:00:15.793406+00:00
